id,product_code,batch_number,manufacturing_date,expiry_date,manufacturer,dispute_status
ebfb3731-28ae-480a-b2a3-874326c413f8,8907107974795,LOT26C443,2025-07-30,2027-06-14,Meridian Formulations Pvt. Ltd.,resolved_upheld
6dd7ce01-1fbc-430b-b33d-89b784829443,8901550734699,VH9371,2026-04-25,2028-04-14,Kalash Biotech Ltd.,none
7f14cea9-e733-4d1d-bfe7-ae1a3ba7d1ac,8901034230701,LOT26B947,2025-09-13,2027-07-14,Abbott India Ltd.,none
85ee901b-8471-40a9-b5cc-f98c872ae73e,8908141881974,24029573,2025-09-11,2029-10-11,FDC Ltd.,none
7e156d6a-bd2e-43d8-817c-ca5c8b644db3,8904276537502,HF0646,2025-06-23,2027-02-25,Micro Labs Ltd.,none
dac215e2-4c1a-4929-9d39-535137a4357d,8901522284492,LOT24G910,2026-01-30,2028-04-01,Cipla Ltd.,none
74e248c9-c386-4801-adfd-82dcc6eb371c,8909077773430,LOT24D875,2025-01-06,2027-08-27,Suraksha Pharmaceuticals Ltd.,open
c6d6977f-9409-42a3-a4f1-263f2ba1863a,8903280387266,25048015,2025-03-16,2027-10-25,Dr. Reddy's Laboratories Ltd.,none
1518efb0-d1e8-4f3f-b060-76c207d59f86,8900471959291,24088300,2025-08-15,2029-12-05,Meridian Formulations Pvt. Ltd.,none
5b128d0a-2172-4153-81db-fae2d0e33d2f,8908794237475,LOT26F296,2025-04-13,2029-01-22,Wockhardt Ltd.,none
8a8edaee-0b31-4d1b-9a90-8ee00d116309,8903077944551,LH6792,2024-10-26,2029-01-14,Ipca Laboratories Ltd.,none
e03a02fa-536d-4b99-a041-c926c9fd49ef,8904276537502,26123580,2025-06-22,2028-04-10,Micro Labs Ltd.,none
d52caec5-26ea-4d3a-855f-2e5d281c7378,8900138357454,26056300,2025-08-07,2027-08-07,Micro Labs Ltd.,none
a67cc087-82f8-46b4-ab73-3c41385ab426,8903280387266,25115471,2026-02-19,2027-05-22,Dr. Reddy's Laboratories Ltd.,none
b7d1840d-ad4a-48f2-b421-8fdb3bf99aa1,8905601284237,24061703,2025-12-02,2027-10-09,Dr. Reddy's Laboratories Ltd.,none
4fb2d1c3-c3cf-4b3b-a9b3-c246b62409ab,8905797726421,LOT25H832,2026-04-10,2031-03-26,Punarnava Life Sciences Ltd.,none
3d31b227-521f-48e5-a37c-fce01a3f3e70,8902457859302,LOT26D602,2025-05-31,2029-09-23,Dr. Reddy's Laboratories Ltd.,none
7b618d57-e918-451e-a378-6534d5e8aec2,8900138357454,24042434,2025-02-20,2026-12-04,Micro Labs Ltd.,none
13488331-7e2d-488a-8fbf-93a985e57195,8901880806979,LOT26E339,2026-02-09,2030-05-20,Lupin Ltd.,none
a8c520b3-032b-4777-9555-b8dcdb15f030,8901707467197,ZF8691,2026-02-01,2030-07-11,GlaxoSmithKline Pharmaceuticals Ltd.,none
1c65944c-74aa-4e1a-a798-f1269e9c9fdb,8900577768900,FL3894,2026-07-18,2030-01-21,Natco Pharma Ltd.,none
6834d548-d96e-4bf5-a456-7d341b7eb52f,8901402727471,PD6313,2025-11-09,2029-10-24,Mankind Pharma Ltd.,none
2e8c0392-9cc9-4839-a83c-9136d407917f,8902457859302,25086209,2025-11-16,2028-02-09,Dr. Reddy's Laboratories Ltd.,none
41a12f7e-8bd2-4a53-bb42-ac598fb54d2b,8901522284492,LOT26E461,2026-06-23,2028-12-26,Cipla Ltd.,none
0046f0d0-9d51-45e9-8abf-de9776c97ff7,8901707467197,LOT25G877,2025-12-14,2028-12-25,GlaxoSmithKline Pharmaceuticals Ltd.,none
d369f534-2fa6-4a0a-8d41-40f800cf1474,8902374543839,LOT26B872,2024-12-25,2028-06-25,Piramal Pharma Ltd.,none
5b851a68-00b8-427d-85d1-c2c1057c87f6,8903077944551,YM2153,2026-01-09,2028-05-16,Ipca Laboratories Ltd.,none
317e0b61-99bb-4fe4-aa2c-d51140fc1c4c,8909077773430,HC9324,2026-06-12,2027-09-03,Suraksha Pharmaceuticals Ltd.,open
b5d5dcc0-a39e-440b-8604-e4c5b87b7451,8900001499706,JS2021,2026-06-16,2030-10-17,Micro Labs Ltd.,none
fdcb3d85-7591-4f1c-a9c2-751b81f20631,8901228543833,LOT26C494,2025-10-06,2027-01-27,Lupin Ltd.,none
90ac5e6c-03ea-4fd1-9367-53e29e2923e6,8905797726421,24082290,2024-12-31,2026-11-08,Punarnava Life Sciences Ltd.,none
c7882f8e-3d6f-44b4-90f7-b85d4df1d6b6,8900151108194,MN2659,2026-02-20,2027-07-08,USV Pvt. Ltd.,none
fc418937-bc0f-4773-b9c1-d33056ac1823,8901636102071,LOT24A398,2026-07-02,2028-10-17,Mankind Pharma Ltd.,none
4e4e33f8-4d28-4a0d-a421-739de71d8f8b,8905074921237,24018560,2024-10-24,2027-02-24,Cipla Ltd.,none
73b974b5-8231-424c-b6a0-0b9306cfb44f,8900811342280,AG4771,2025-08-09,2028-04-17,Girivan Pharmaceuticals Pvt. Ltd.,none
1d59efda-dad4-4aa2-bba6-0eb35baebd18,8902623846571,LOT26G821,2026-04-26,2030-11-01,Zydus Lifesciences Ltd.,none
266f32e3-4655-4ddb-bf68-10f3cd5dcd24,8909937337915,25086491,2025-09-25,2028-09-17,Glenmark Pharmaceuticals Ltd.,none
cf4a5a97-4ce8-4727-9d22-752b741e9544,8904477882870,JT0854,2025-08-29,2027-12-31,Indoco Remedies Ltd.,none
d2b08f08-df75-48ab-8b25-ff479d188d06,8900577768900,KV6972,2020-08-16,2025-07-09,Natco Pharma Ltd.,none
191ac900-5f80-4186-9897-3e37bfa73967,8909873411325,26052902,2021-07-17,2025-10-13,Eris Lifesciences Ltd.,none
b1cae376-312e-4c92-90ad-bcd992ab6e55,8908884408084,WL8894,2025-06-22,2028-10-06,Marksans Pharma Ltd.,none
ff9d5cd5-0e42-49eb-81ff-288a931a3c5b,8902334315255,25012606,2025-12-17,2027-05-09,GlaxoSmithKline Pharmaceuticals Ltd.,none
7c9bd830-d70d-4196-bad0-2d75f61e2e51,8907877908912,25099630,2025-03-27,2028-06-21,Intas Pharmaceuticals Ltd.,none
e1e6ffae-ab7a-4bcf-a004-d052af00dc48,8901522284492,26083791,2025-03-10,2029-02-19,Cipla Ltd.,none
3e18a973-dc0d-417c-8c0d-4267809e9a6e,8909352684043,24104226,2024-10-29,2029-03-15,Zydus Lifesciences Ltd.,none
77d5a958-681b-486f-ab77-d27b89b85c77,8908996591367,QE1574,2024-12-05,2027-11-10,Ajanta Pharma Ltd.,none
d4588959-dcff-41b4-aec3-8e32600b809b,8903504169052,24042838,2021-09-08,2026-01-18,Alembic Pharmaceuticals Ltd.,none
6fa2be4f-fb08-4f0f-82c7-5e0cb7158780,8905067392604,LOT25B581,2026-05-20,2029-02-16,Intas Pharmaceuticals Ltd.,none
e61ade12-8cd0-4578-b535-182a70e3cc6e,8900151108194,GC0326,2024-11-15,2029-03-07,USV Pvt. Ltd.,none
80b84f0a-bcc0-44cf-8ff4-d0c428f3725e,8904276537502,24084823,2026-07-08,2029-06-24,Micro Labs Ltd.,none
d73e5a15-5cd2-46cf-8089-f70d4f0470d1,8901795675954,KH3384,2024-09-22,2029-08-24,Aurobindo Pharma Ltd.,none
b95f7da7-3831-4011-8d29-0a45a1291fbe,8907651954380,LOT25C480,2026-01-14,2027-09-27,Bhoomi Remedies Pvt. Ltd.,none
38c3668a-1477-4983-bfca-c191bf12bbd4,8901506705318,JC7673,2026-08-09,2030-02-02,Natco Pharma Ltd.,none
2b7e11fb-417b-4a76-9ce7-be6f789aa6d2,8903504169052,26076582,2025-04-07,2027-07-02,Alembic Pharmaceuticals Ltd.,none
f30a4aa1-fb13-4663-a099-eb60086d203c,8904275270366,GK5787,2026-04-14,2030-04-04,Alembic Pharmaceuticals Ltd.,none
d5204995-e078-450c-a65a-839921142814,8903077944551,LOT25A373,2025-05-22,2028-10-31,Ipca Laboratories Ltd.,none
b7f19397-1677-4e83-a892-63c976232ae5,8909971261294,LOT25C259,2025-10-05,2029-06-19,Zydus Lifesciences Ltd.,none
aaa913e3-39fc-4389-b3cc-3e495abb89cd,8904477882870,24055276,2025-08-07,2029-10-08,Indoco Remedies Ltd.,none
c55e8463-fed0-492f-9ca9-7d789dfcf4a7,8901707467197,LOT25G992,2025-02-15,2029-03-18,GlaxoSmithKline Pharmaceuticals Ltd.,none
183e254a-4471-406e-9026-076d2662abf8,8901179453447,LOT25C399,2021-06-01,2025-04-04,J.B. Chemicals & Pharmaceuticals Ltd.,none
e1c6fe6c-fa26-43d0-8f9b-18511f7a1252,8904313264691,LOT25B305,2026-02-06,2027-08-03,Alembic Pharmaceuticals Ltd.,none
a203d87c-324b-403b-b786-1dcb09d5c10c,8909044851939,25084740,2025-08-05,2030-05-29,Piramal Pharma Ltd.,none
1305114e-0698-435d-b7b9-3d1e8f8c3767,8902457859302,ZZ5474,2025-03-28,2029-02-09,Dr. Reddy's Laboratories Ltd.,none
